ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,ENTREZID,description
ENSMUSG00000034947,633.4775218226854,-2.572667486178574,0.4268880989504727,-6.026561744175148,1.674843461772081e-9,6.212035249553179e-7,Tmem106a,217203,transmembrane protein 106A [Source:MGI Symbol;Acc:MGI:1922056]
ENSMUSG00000026073,156.22024211024905,-1.870759180362009,0.31139958015279373,-6.007584144603174,1.8830808294970294e-9,6.818097660514602e-7,Il1r2,16178,"interleukin 1 receptor, type II [Source:MGI Symbol;Acc:MGI:96546]"
ENSMUSG00000030584,132.81769732295473,-2.8604184432357793,0.47735557227519254,-5.9922175614339865,2.0699874073539287e-9,7.320534535728185e-7,Dpf1,29861,"D4, zinc and double PHD fingers family 1 [Source:MGI Symbol;Acc:MGI:1352748]"
ENSMUSG00000045382,551.3776976313759,-1.5934417935890413,0.26615746500774956,-5.986838631569646,2.1395886597477474e-9,7.3947101701781805e-07,Cxcr4,12767,chemokine (C-X-C motif) receptor 4 [Source:MGI Symbol;Acc:MGI:109563]
ENSMUSG00000041272,110.01801721928038,1.9607605806895825,0.32918903016963985,5.9563363325902765,2.5795519191966374e-9,8.71716578560517e-7,Tox,252838,thymocyte selection-associated high mobility group box [Source:MGI Symbol;Acc:MGI:2181659]
ENSMUSG00000028943,1485.7021532692645,-1.2061794080125912,0.20295877935707116,-5.942977248057476,2.7989129551893005e-9,9.252841154252977e-7,Espn,56226,espin [Source:MGI Symbol;Acc:MGI:1861630]
ENSMUSG00000006567,115.56389874592952,-2.7829479339698624,0.4701181255159828,-5.9196780190413,3.2257251088076743e-9,1.0436936538220917e-6,Atp7b,11979,"ATPase, Cu++ transporting, beta polypeptide [Source:MGI Symbol;Acc:MGI:103297]"
ENSMUSG00000004558,1666.7842912992135,-1.0121890440364805,0.17193226237043233,-5.8871385165379495,3.929393753037381e-9,1.2448810583841553e-6,Ndrg2,29811,N-myc downstream regulated gene 2 [Source:MGI Symbol;Acc:MGI:1352498]
ENSMUSG00000041957,183.6133427505523,-1.852040813425135,0.3180524263220927,-5.823067708810897,5.777713371069941e-9,1.7930956578338896e-6,Pkp2,67451,plakophilin 2 [Source:MGI Symbol;Acc:MGI:1914701]
ENSMUSG00000031169,25.856194139714052,-2.962789658881553,0.5100207317515532,-5.809155342973037,6.278881004523888e-9,1.9096588687158953e-6,Porcn,53627,porcupine O-acyltransferase [Source:MGI Symbol;Acc:MGI:1890212]
ENSMUSG00000034205,52.03487983156835,-2.714416417648,0.46918439039450804,-5.785393702816106,7.234269494530683e-9,2.157088945163296e-6,Loxl2,94352,lysyl oxidase-like 2 [Source:MGI Symbol;Acc:MGI:2137913]
ENSMUSG00000017390,2997.3776942460745,-1.2414293395788287,0.21538110247666403,-5.763873084981234,8.220524176961869e-9,2.404029060751137e-6,Aldoc,11676,"aldolase C, fructose-bisphosphate [Source:MGI Symbol;Acc:MGI:101863]"
ENSMUSG00000057093,65.6614931666117,-2.6049489785817457,0.45954428430216326,-5.668548315289063,1.4401246244455677e-8,4.132070785649763e-6,Zfp607b,112415,zinc finger protein 607B [Source:MGI Symbol;Acc:MGI:2148237]
ENSMUSG00000079598,120.02331810674212,-1.5211382107857132,0.2689601582120165,-5.655626546689592,1.5527877080459473e-8,4.372822717824948e-6,Clec2l,665180,"C-type lectin domain family 2, member L [Source:MGI Symbol;Acc:MGI:2141402]"
ENSMUSG00000015202,130.74678824541218,1.4530741497085224,0.25796265282673636,5.632885744451142,1.7721887382665522e-8,4.899940753239902e-6,Cnksr3,215748,Cnksr family member 3 [Source:MGI Symbol;Acc:MGI:2674130]
ENSMUSG00000060429,214.4266046774728,1.5992521717477117,0.2842310961816563,5.6265911549861025,1.838056755887966e-8,4.991308765497911e-6,Sntb1,20649,"syntrophin, basic 1 [Source:MGI Symbol;Acc:MGI:101781]"
ENSMUSG00000021779,251.61933538960784,1.1736552692160334,0.21247234969712575,5.5238023718806275,3.3174059969676646e-8,8.850489999278469e-6,Thrb,21834,thyroid hormone receptor beta [Source:MGI Symbol;Acc:MGI:98743]
ENSMUSG00000078566,1574.3269529064019,-1.7211864008382212,0.31286045947402963,-5.501450722573959,3.7667889681183226e-8,9.876131006581953e-6,Bnip3,12176,BCL2/adenovirus E1B interacting protein 3 [Source:MGI Symbol;Acc:MGI:109326]
ENSMUSG00000020826,37.606447893439835,-3.65351824850485,0.6650339218926808,-5.493732166484032,3.935271722849368e-8,1.0142996116842432e-5,Nos2,18126,"nitric oxide synthase 2, inducible [Source:MGI Symbol;Acc:MGI:97361]"
ENSMUSG00000029095,266.637330032119,-2.3013502820678413,0.41932255286837006,-5.488257825212326,4.059172953597122e-8,1.0287973850891906e-5,Ablim2,231148,actin-binding LIM protein 2 [Source:MGI Symbol;Acc:MGI:2385758]
ENSMUSG00000005640,272.53913427673007,-2.5192878454914585,0.4601014811537032,-5.475504749896373,4.362662592284596e-8,1.0875903285388829e-5,Insrr,23920,insulin receptor-related receptor [Source:MGI Symbol;Acc:MGI:1346037]
ENSMUSG00000034891,20.894147955441426,-4.3387219097355505,0.8055332664620763,-5.386148642614517,7.198343928127452e-8,1.7655680018553897e-5,Sncb,104069,"synuclein, beta [Source:MGI Symbol;Acc:MGI:1889011]"
ENSMUSG00000028072,17.968505431663992,-4.7324670978108685,0.8849519350494308,-5.347710887311102,8.907359762469323e-8,2.150066982664619e-5,Ntrk1,18211,"neurotrophic tyrosine kinase, receptor, type 1 [Source:MGI Symbol;Acc:MGI:97383]"
ENSMUSG00000062070,23627.411519481608,-1.0849320906829107,0.20355762920133436,-5.329852263163413,9.82926922069486e-8,2.3355265162360428e-5,Pgk1,18655,phosphoglycerate kinase 1 [Source:MGI Symbol;Acc:MGI:97555]
ENSMUSG00000024924,186.15147934994144,-2.4424560134133677,0.45900280090055906,-5.321222460127243,1.0307226751118233e-7,2.4114153416039224e-5,Vldlr,22359,very low density lipoprotein receptor [Source:MGI Symbol;Acc:MGI:98935]
ENSMUSG00000039057,86.69091102917028,-2.2305455238296266,0.41957766725655343,-5.316168370957993,1.059750955263026e-7,2.441762541921945e-5,Myo16,244281,myosin XVI [Source:MGI Symbol;Acc:MGI:2685951]
ENSMUSG00000014813,30.260132807752285,-5.497492177162238,1.0407794580380934,-5.282091354421241,1.2771748084432157e-7,2.898805568954624e-5,Stc1,20855,stanniocalcin 1 [Source:MGI Symbol;Acc:MGI:109131]
ENSMUSG00000051067,28.446686968463702,-3.108906887211673,0.5919480389522146,-5.251992882204044,1.5046227838386587e-7,3.364823334387424e-5,Lingo3,237403,leucine rich repeat and Ig domain containing 3 [Source:MGI Symbol;Acc:MGI:3609246]
ENSMUSG00000004961,18.264813604768694,-3.699148036505613,0.7115106936915359,-5.199005537518063,2.003575575731261e-7,4.4157063449485924e-5,Syt5,53420,synaptotagmin V [Source:MGI Symbol;Acc:MGI:1926368]
ENSMUSG00000030583,968.9972890827796,-1.1811688379084524,0.22740285509842598,-5.194168900813542,2.05636389104011e-7,4.467303670149565e-5,Sipa1l3,74206,signal-induced proliferation-associated 1 like 3 [Source:MGI Symbol;Acc:MGI:1921456]
ENSMUSG00000036098,289.76296356068883,-1.1954822142208659,0.23199917442238163,-5.1529589154673054,2.564081558452969e-7,5.491829332309055e-5,Myrf,225908,myelin regulatory factor [Source:MGI Symbol;Acc:MGI:2684944]
ENSMUSG00000025791,1583.0542276511844,-1.395415275697857,0.2723540638303351,-5.123533888472253,2.998617218513994e-7,6.246571512594836e-5,Pgm1,72157,phosphoglucomutase 1 [Source:MGI Symbol;Acc:MGI:97565]
ENSMUSG00000010830,28.10046506181435,-3.394434261110587,0.6624954482318576,-5.123709559318536,2.9958233943665846e-7,6.246571512594836e-5,Kdelr3,105785,KDEL (Lys-Asp-Glu-Leu) endoplasmic reticulum protein retention receptor 3 [Source:MGI Symbol;Acc:MGI:2145953]
ENSMUSG00000029217,743.6484345619785,-1.2929226150795174,0.2525819846728562,-5.118823564373005,3.074474110249092e-7,6.318044296561884e-5,Tec,21682,tec protein tyrosine kinase [Source:MGI Symbol;Acc:MGI:98662]
ENSMUSG00000008153,28.709600364691813,-2.5947684287777384,0.5078627073720712,-5.109192683598158,3.235382732995439e-7,6.560062029421552e-5,Clstn3,232370,calsyntenin 3 [Source:MGI Symbol;Acc:MGI:2178323]
ENSMUSG00000029075,970.021431771564,-1.9558725089987152,0.3841905177394704,-5.090892197201606,3.56382611418297e-7,7.044365497811183e-5,Tnfrsf4,22163,"tumor necrosis factor receptor superfamily, member 4 [Source:MGI Symbol;Acc:MGI:104512]"
ENSMUSG00000001348,306.4278997640008,-1.5178527179445596,0.2981601559417324,-5.090729554894599,3.5668846145292374e-7,7.044365497811183e-5,Acp5,11433,"acid phosphatase 5, tartrate resistant [Source:MGI Symbol;Acc:MGI:87883]"
ENSMUSG00000033565,18.835706703917346,-4.18651872500749,0.825164707910307,-5.0735552367595345,3.9045106506674726e-7,7.61229403393593e-5,Rbfox2,93686,"RNA binding protein, fox-1 homolog (C. elegans) 2 [Source:MGI Symbol;Acc:MGI:1933973]"
ENSMUSG00000026830,386.43470009503585,-2.756842634039281,0.5440295617139934,-5.067450057959543,4.0318023782711433e-7,7.760964400806238e-5,Ermn,77767,"ermin, ERM-like protein [Source:MGI Symbol;Acc:MGI:1925017]"
ENSMUSG00000064247,237.30381888447837,-2.0507060300708413,0.4049811585793289,-5.063707253109512,4.111809081752625e-7,7.816035088276521e-5,Plcxd1,403178,"phosphatidylinositol-specific phospholipase C, X domain containing 1 [Source:MGI Symbol;Acc:MGI:2685422]"
ENSMUSG00000028358,45.356091258734914,-2.9316357255273466,0.5863246326527433,-5.0000214254406705,5.732394399291467e-7,1.0762039707410536e-4,Zfp618,72701,zinc finger protein 618 [Source:MGI Symbol;Acc:MGI:1919950]
ENSMUSG00000034591,116.88103578222287,-2.7505929699451577,0.5516877026279512,-4.985779013820271,6.171264942808119e-7,1.1444686095766227e-4,Slc41a2,338365,"solute carrier family 41, member 2 [Source:MGI Symbol;Acc:MGI:2442940]"
ENSMUSG00000020646,130.8187700941129,-2.291665048845701,0.4602291101379023,-4.979400473296941,6.378154213475845e-7,1.1685854352328576e-4,Mboat2,67216,membrane bound O-acyltransferase domain containing 2 [Source:MGI Symbol;Acc:MGI:1914466]
ENSMUSG00000040964,23.317691974796595,-3.440663939665108,0.6954532513990208,-4.947369118979077,7.522324921853871e-7,1.345788177489786e-4,Arhgef10l,72754,Rho guanine nucleotide exchange factor (GEF) 10-like [Source:MGI Symbol;Acc:MGI:1920004]
ENSMUSG00000023456,11353.608840389572,-1.4936908055099096,0.3026789941106861,-4.934900784570748,8.019151405864154e-7,1.4016923612526e-4,Tpi1,21991,triosephosphate isomerase 1 [Source:MGI Symbol;Acc:MGI:98797]
ENSMUSG00000028602,10281.518252424587,-1.7623113525542724,0.3573609558121817,-4.931460261373632,8.161717302308202e-7,1.410400397911373e-4,Tnfrsf8,21941,"tumor necrosis factor receptor superfamily, member 8 [Source:MGI Symbol;Acc:MGI:99908]"
ENSMUSG00000031987,3049.108977492857,-1.2796587045837553,0.2598517810941782,-4.924571612306817,8.454536338873469e-7,1.4445857764634702e-4,Egln1,112405,egl-9 family hypoxia-inducible factor 1 [Source:MGI Symbol;Acc:MGI:1932286]
ENSMUSG00000022555,2005.2760206317248,-1.118121948586248,0.2279792580129971,-4.9044898133781265,9.36704822836147e-7,1.582718915652143e-4,Dgat1,13350,diacylglycerol O-acyltransferase 1 [Source:MGI Symbol;Acc:MGI:1333825]
ENSMUSG00000052271,30.43803491275235,-2.3829448875728927,0.486963575182866,-4.893476656191466,9.907007022519374e-7,1.6445955239760616e-4,Bhlha15,17341,"basic helix-loop-helix family, member a15 [Source:MGI Symbol;Acc:MGI:891976]"
ENSMUSG00000036356,503.58097514942875,-1.6582713927568573,0.3389322599924675,-4.892633686724631,9.94954877397236e-7,1.6445955239760616e-4,Csgalnact1,234356,chondroitin sulfate N-acetylgalactosaminyltransferase 1 [Source:MGI Symbol;Acc:MGI:2442354]
ENSMUSG00000027611,640.9083158747734,-1.4309331807881418,0.2934790561977263,-4.8757591063809205,1.083908176731652e-6,1.772364692855724e-4,Procr,19124,"protein C receptor, endothelial [Source:MGI Symbol;Acc:MGI:104596]"
ENSMUSG00000031955,101.46211309775111,-2.4560489582967184,0.5047490717213496,-4.865881080119347,1.1394802127102738e-6,1.8434122973069294e-4,Bcar1,12927,breast cancer anti-estrogen resistance 1 [Source:MGI Symbol;Acc:MGI:108091]
ENSMUSG00000032265,500.9581969472813,-1.087775906060096,0.22481792167890965,-4.838475055443683,1.3083911298493275e-6,2.09438988543355e-4,Tent5a,212943,terminal nucleotidyltransferase 5A [Source:MGI Symbol;Acc:MGI:2670964]
ENSMUSG00000039783,221.0649310843963,-1.481474300840468,0.3066719921606812,-4.830810568655542,1.3597833068897413e-6,2.1539817445700307e-4,Kmo,98256,kynurenine 3-monooxygenase (kynurenine 3-hydroxylase) [Source:MGI Symbol;Acc:MGI:2138151]
ENSMUSG00000011752,3654.5757551702072,-1.3502060555364552,0.2806609611791391,-4.810808207396723,1.5032120975233889e-6,2.35663364608641e-4,Pgam1,18648,phosphoglycerate mutase 1 [Source:MGI Symbol;Acc:MGI:97552]
ENSMUSG00000032294,35590.95766640355,-1.2245807530124777,0.25504407222789427,-4.801447617720969,1.5752271684568583e-6,2.444334648033004e-4,Pkm,18746,"pyruvate kinase, muscle [Source:MGI Symbol;Acc:MGI:97591]"
ENSMUSG00000005447,564.4163248172279,-0.9029154897886394,0.18817938912907528,-4.798163571300123,1.601269896177897e-6,2.4596476071896237e-4,Pafah1b3,18476,"platelet-activating factor acetylhydrolase, isoform 1b, subunit 3 [Source:MGI Symbol;Acc:MGI:108414]"
ENSMUSG00000034271,242.4517131238216,1.332084321971753,0.27787834731121525,4.79376797386757,1.636775712674832e-6,2.489044826264617e-4,Jdp2,81703,Jun dimerization protein 2 [Source:MGI Symbol;Acc:MGI:1932093]
ENSMUSG00000019122,30.420917550234993,-3.0537833868708977,0.6417267037309808,-4.758697696568162,1.9484599529823728e-6,2.9336861886141525e-4,Ccl9,20308,chemokine (C-C motif) ligand 9 [Source:MGI Symbol;Acc:MGI:104533]
ENSMUSG00000057666,54806.15123918015,-1.0126637544263541,0.2132144775666927,-4.7495074723975845,2.0391266271482623e-6,3.0400979038278065e-4,Gapdh,14433,glyceraldehyde-3-phosphate dehydrogenase [Source:MGI Symbol;Acc:MGI:95640]
ENSMUSG00000040009,133.89495356777564,-1.9675138024615904,0.41497706942911444,-4.741259089733095,2.1239410920033887e-6,3.1358031248636436e-4,Gnaz,14687,"guanine nucleotide binding protein, alpha z subunit [Source:MGI Symbol;Acc:MGI:95780]"
ENSMUSG00000058135,35.325246803594766,-1.926182924037774,0.4082642457645232,-4.717980925394944,2.3819682086636123e-6,3.4828902349578984e-4,Gstm1,14862,"glutathione S-transferase, mu 1 [Source:MGI Symbol;Acc:MGI:95860]"
ENSMUSG00000037411,97.76560005353191,-2.471876688302017,0.5243275998282547,-4.714374542007113,2.4245433245074946e-6,3.4828902349578984e-4,Serpine1,18787,"serine (or cysteine) peptidase inhibitor, clade E, member 1 [Source:MGI Symbol;Acc:MGI:97608]"
ENSMUSG00000006310,3950.985255265086,-0.9257879708515832,0.19642826372118874,-4.7131097801976765,2.4396467542069923e-6,3.4828902349578984e-4,Zbtb32,58206,zinc finger and BTB domain containing 32 [Source:MGI Symbol;Acc:MGI:1891838]
ENSMUSG00000000782,2150.4047567784346,1.2465534852184623,0.26459154735146273,4.711236990358721,2.462177086635582e-6,3.4828902349578984e-4,Tcf7,21414,"transcription factor 7, T cell specific [Source:MGI Symbol;Acc:MGI:98507]"
ENSMUSG00000054675,17.739593243479725,-5.144801578738973,1.096049618685801,-4.6939495174568435,2.6798019097064456e-6,3.7386924441198087e-4,Tmem119,231633,transmembrane protein 119 [Source:MGI Symbol;Acc:MGI:2385228]
ENSMUSG00000041798,23.89795258199029,-2.8375130725684468,0.6051885456222268,-4.688643056935335,2.7502262165316895e-6,3.802062734072491e-4,Gck,103988,glucokinase [Source:MGI Symbol;Acc:MGI:1270854]
ENSMUSG00000042817,22.09728400644135,-3.116148167684957,0.666016200127196,-4.678787343445751,2.885765463095961e-6,3.948541832199887e-4,Flt3,14255,FMS-like tyrosine kinase 3 [Source:MGI Symbol;Acc:MGI:95559]
ENSMUSG00000025161,3160.640587645293,-1.8750588056675923,0.40089299892947183,-4.677205166153243,2.908112613969799e-6,3.948541832199887e-4,Slc16a3,80879,"solute carrier family 16 (monocarboxylic acid transporters), member 3 [Source:MGI Symbol;Acc:MGI:1933438]"
ENSMUSG00000028527,810.5467043293569,-1.6048455396983852,0.34327629730362114,-4.675084042516722,2.9383326425385265e-6,3.9542676544321564e-4,Ak4,11639,adenylate kinase 4 [Source:MGI Symbol;Acc:MGI:87979]
ENSMUSG00000056290,5303.703539721208,0.8084396855180643,0.1730927214756459,4.670558522773077,3.0038188826674154e-6,4.0069362937476653e-4,Ms4a4b,60361,"membrane-spanning 4-domains, subfamily A, member 4B [Source:MGI Symbol;Acc:MGI:1913083]"
ENSMUSG00000026630,1622.162362927923,-0.9538604370007897,0.20476497022239568,-4.658318441698303,3.188027977916609e-6,4.2156818661024233e-4,Batf3,381319,"basic leucine zipper transcription factor, ATF-like 3 [Source:MGI Symbol;Acc:MGI:1925491]"
ENSMUSG00000005533,102.4292340037722,-1.2886199141960633,0.2782106899036387,-4.631813086126888,3.6247733136674443e-6,4.711275878712891e-4,Igf1r,16001,insulin-like growth factor I receptor [Source:MGI Symbol;Acc:MGI:96433]
ENSMUSG00000037202,3799.2419710880094,-1.3343741214894618,0.2887181883645504,-4.621718254218929,3.805746552751175e-6,4.904575239634501e-4,Prf1,18646,perforin 1 (pore forming protein) [Source:MGI Symbol;Acc:MGI:97551]
ENSMUSG00000075229,933.147382967288,-0.7761283127681176,0.1686690535070949,-4.601486144792236,4.194870660521647e-6,5.360621691979218e-4,Ccdc58,381045,coiled-coil domain containing 58 [Source:MGI Symbol;Acc:MGI:2146423]
