ensembl,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene,ENTREZID,description
ENSMUSG00000045382,535.2148395016409,-1.7573909310826143,0.30824514845599876,-5.7012768567012095,1.1891332247658572e-8,1.6531113884654082e-5,Cxcr4,12767,chemokine (C-X-C motif) receptor 4 [Source:MGI Symbol;Acc:MGI:109563]
ENSMUSG00000030124,3121.4365493708783,-1.2567731406583569,0.2270618594330373,-5.534937236031008,3.1133982329500575e-8,3.967507148189356e-5,Lag3,16768,lymphocyte-activation gene 3 [Source:MGI Symbol;Acc:MGI:106588]
ENSMUSG00000039783,214.57853897727503,-1.6349651056342738,0.2998523184389433,-5.452567831211183,4.964762461783764e-8,5.840088274276717e-5,Kmo,98256,kynurenine 3-monooxygenase (kynurenine 3-hydroxylase) [Source:MGI Symbol;Acc:MGI:2138151]
ENSMUSG00000074652,114.4337105909639,-3.0372274670487385,0.5741026953849924,-5.290390537205157,1.2205545409122018e-7,1.3331942885449563e-4,Myh7b,668940,"myosin, heavy chain 7B, cardiac muscle, beta [Source:MGI Symbol;Acc:MGI:3710243]"
ENSMUSG00000008348,1549.6621645252071,-0.9408861732809245,0.18011799814584376,-5.223721021588733,1.7536292257058033e-7,1.7877665412995432e-4,Ubc,22190,ubiquitin C [Source:MGI Symbol;Acc:MGI:98889]
ENSMUSG00000032715,1379.9367866541868,1.326475189167269,0.2561268739550838,5.178976999500212,2.2310597209911288e-7,2.0069038384350787e-4,Trib3,228775,tribbles pseudokinase 3 [Source:MGI Symbol;Acc:MGI:1345675]
ENSMUSG00000035105,3263.2309604137263,-2.262778989396199,0.43642529824858306,-5.184802527435853,2.1624386447606245e-7,2.0069038384350787e-4,Egln3,112407,egl-9 family hypoxia-inducible factor 3 [Source:MGI Symbol;Acc:MGI:1932288]
ENSMUSG00000031955,99.01462650558497,-2.67906993144691,0.5199421897870216,-5.152630396360621,2.568578950802269e-7,2.0673004902983317e-4,Bcar1,12927,breast cancer anti-estrogen resistance 1 [Source:MGI Symbol;Acc:MGI:108091]
ENSMUSG00000004933,334.3774789241068,-1.762026586788265,0.34139641270536036,-5.161233455340871,2.45328008199463e-7,2.0673004902983317e-4,Matk,17179,megakaryocyte-associated tyrosine kinase [Source:MGI Symbol;Acc:MGI:99259]
ENSMUSG00000037411,93.79075434389658,-2.898009655306668,0.5654982442837052,-5.124701419678968,2.9800961984614663e-7,2.1700776698510828e-4,Serpine1,18787,"serine (or cysteine) peptidase inhibitor, clade E, member 1 [Source:MGI Symbol;Acc:MGI:97608]"
ENSMUSG00000025515,70.01500607536998,-3.776876943698863,0.7366372889261008,-5.127186745060035,2.941037600723023e-7,2.1700776698510828e-4,Muc2,17831,mucin 2 [Source:MGI Symbol;Acc:MGI:1339364]
ENSMUSG00000032968,87.8766508584154,-2.0765441513759377,0.4084261946127077,-5.084258009810149,3.69065970270707e-7,2.565344007899842e-4,Inha,16322,inhibin alpha [Source:MGI Symbol;Acc:MGI:96569]
ENSMUSG00000037202,3638.6355447611204,-1.5525856502591673,0.30621288162436744,-5.070281962088487,3.972267605487631e-7,2.641039835787689e-4,Prf1,18646,perforin 1 (pore forming protein) [Source:MGI Symbol;Acc:MGI:97551]
ENSMUSG00000031765,3168.627145633912,-1.7550572429668712,0.3480501920844675,-5.042540653277215,4.593911152701886e-7,2.7593190357678586e-4,Mt1,17748,metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]
ENSMUSG00000015202,131.00209881953543,1.4618570713378531,0.28952096294723384,5.04922702817993,4.436013057760989e-7,2.7593190357678586e-4,Cnksr3,215748,Cnksr family member 3 [Source:MGI Symbol;Acc:MGI:2674130]
ENSMUSG00000020646,130.2064379774793,-2.3109579085678806,0.4599549970221669,-5.024313081778535,5.052375948306307e-7,2.7593190357678586e-4,Mboat2,67216,membrane bound O-acyltransferase domain containing 2 [Source:MGI Symbol;Acc:MGI:1914466]
ENSMUSG00000021779,259.363050300294,1.2414843372020354,0.2464762552067371,5.03693281188776,4.7305073308391595e-7,2.7593190357678586e-4,Thrb,21834,thyroid hormone receptor beta [Source:MGI Symbol;Acc:MGI:98743]
ENSMUSG00000021831,12164.370861930624,-1.5303401432762052,0.30448691128854877,-5.025963634364466,5.009108117353895e-7,2.7593190357678586e-4,Ero1a,50527,endoplasmic reticulum oxidoreductase 1 alpha [Source:MGI Symbol;Acc:MGI:1354385]
ENSMUSG00000001348,309.31772952582884,-1.4522040759266217,0.2896867111306814,-5.013015855157795,5.358347967172938e-7,2.825512314276157e-4,Acp5,11433,"acid phosphatase 5, tartrate resistant [Source:MGI Symbol;Acc:MGI:87883]"
ENSMUSG00000017009,366.5015821178134,-1.9577454902225437,0.39126863830332015,-5.00358397931412,5.627413383618568e-7,2.868480182076505e-4,Sdc4,20971,syndecan 4 [Source:MGI Symbol;Acc:MGI:1349164]
ENSMUSG00000034758,108.58789700823925,-1.6931577170969174,0.3398230769855456,-4.982468324742219,6.27782696243984e-7,3.0967912874074207e-4,Tle6,114606,transducin-like enhancer of split 6 [Source:MGI Symbol;Acc:MGI:2149593]
ENSMUSG00000025161,3117.3035886578136,-1.9525570055814279,0.39831850464145097,-4.901999236362456,9.486620531444315e-7,4.2775108759740744e-4,Slc16a3,80879,"solute carrier family 16 (monocarboxylic acid transporters), member 3 [Source:MGI Symbol;Acc:MGI:1933438]"
ENSMUSG00000014813,30.677500960912536,-4.688885820039255,0.956621773658665,-4.901504386740323,9.510552562327919e-7,4.2775108759740744e-4,Stc1,20855,stanniocalcin 1 [Source:MGI Symbol;Acc:MGI:109131]
ENSMUSG00000033565,18.630666627192245,-4.445306858556449,0.9052327328769936,-4.910678433410664,9.076182339294694e-7,4.2775108759740744e-4,Rbfox2,93686,"RNA binding protein, fox-1 homolog (C. elegans) 2 [Source:MGI Symbol;Acc:MGI:1933973]"
ENSMUSG00000047496,59.138961789428066,-2.3328596629606664,0.4775936841678585,-4.88461162761261,1.0363291808493916e-6,4.449527380396057e-4,Rnf152,320311,ring finger protein 152 [Source:MGI Symbol;Acc:MGI:2443787]
ENSMUSG00000049154,145.6362770114083,-3.042148665852802,0.6230719938637441,-4.882499447596855,1.0474953288926109e-6,4.449527380396057e-4,Fam183b,75429,"family with sequence similarity 183, member B [Source:MGI Symbol;Acc:MGI:1922679]"
ENSMUSG00000031987,3015.528555559977,-1.32342944607785,0.27266419824637605,-4.853697165192238,1.2118074346586048e-6,5.008367375891725e-4,Egln1,112405,egl-9 family hypoxia-inducible factor 1 [Source:MGI Symbol;Acc:MGI:1932286]
ENSMUSG00000025743,436.69967497346994,-1.6359089283083335,0.33891182253290675,-4.82694559334676,1.3864297754349259e-6,5.081217401316869e-4,Sdc3,20970,syndecan 3 [Source:MGI Symbol;Acc:MGI:1349163]
ENSMUSG00000064247,240.83762860642642,-1.9285034407382164,0.3992379030633604,-4.8304618022005705,1.3621674590583714e-6,5.081217401316869e-4,Plcxd1,403178,"phosphatidylinositol-specific phospholipase C, X domain containing 1 [Source:MGI Symbol;Acc:MGI:2685422]"
ENSMUSG00000030785,39.98933026075148,2.2078726713229027,0.45657147446813645,4.835765690125232,1.326340835439235e-6,5.081217401316869e-4,Cox6a2,12862,cytochrome c oxidase subunit 6A2 [Source:MGI Symbol;Acc:MGI:104649]
ENSMUSG00000036098,298.52469217760154,-1.0477297244239083,0.2169232937405569,-4.829954894917863,1.3656398241094118e-6,5.081217401316869e-4,Myrf,225908,myelin regulatory factor [Source:MGI Symbol;Acc:MGI:2684944]
ENSMUSG00000031104,81.23916312134399,-1.8490208931049326,0.3831662790577768,-4.825635746579158,1.3955737042591452e-6,5.081217401316869e-4,Rab33a,19337,"RAB33A, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:109493]"
ENSMUSG00000039891,131.97541131024025,1.5183630455726493,0.3151839364393793,4.817387150898417,1.4545030333557211e-6,5.172618694436207e-4,Txlnb,378431,taxilin beta [Source:MGI Symbol;Acc:MGI:2671945]
ENSMUSG00000026630,1729.0564798425373,-0.6892006275996044,0.14326227614209663,-4.810761396224163,1.5035642329749016e-6,5.225569147875499e-4,Batf3,381319,"basic leucine zipper transcription factor, ATF-like 3 [Source:MGI Symbol;Acc:MGI:1925491]"
ENSMUSG00000043822,288.7057491573718,-2.0032284904300495,0.4172340028593033,-4.801211015166384,1.577089751251634e-6,5.359301439142219e-4,Adamtsl5,66548,ADAMTS-like 5 [Source:MGI Symbol;Acc:MGI:1913798]
ENSMUSG00000005640,289.4697571086751,-1.996094723495145,0.41861658677934327,-4.768312547890763,1.8577541671549821e-6,6.175821026985649e-4,Insrr,23920,insulin receptor-related receptor [Source:MGI Symbol;Acc:MGI:1346037]
ENSMUSG00000004961,19.528055918655728,-2.6970377598963453,0.5670181621199101,-4.756527991648334,1.9695094073383688e-6,6.408029331280497e-4,Syt5,53420,synaptotagmin V [Source:MGI Symbol;Acc:MGI:1926368]
ENSMUSG00000028654,131.67810801047025,-1.8203140358046936,0.3846167213496804,-4.732800044202254,2.2144361202026853e-6,7.054824406279055e-4,Mycl,16918,v-myc avian myelocytomatosis viral oncogene lung carcinoma derived [Source:MGI Symbol;Acc:MGI:96799]
ENSMUSG00000034591,119.29782935278217,-2.516451607016142,0.5334992158537643,-4.71687967336379,2.394892307652573e-6,7.474019014004724e-4,Slc41a2,338365,"solute carrier family 41, member 2 [Source:MGI Symbol;Acc:MGI:2442940]"
ENSMUSG00000004044,26.11760135337994,-2.722721820677509,0.5784734254621864,-4.706736214376866,2.5171427940441796e-6,7.698429521304719e-4,Cavin1,19285,caveolae associated 1 [Source:MGI Symbol;Acc:MGI:1277968]
ENSMUSG00000037944,1844.684976369877,-1.2440498408696001,0.26494419776671985,-4.695516457261581,2.6593395518762104e-6,7.97384714260608e-4,Ccr7,12775,chemokine (C-C motif) receptor 7 [Source:MGI Symbol;Acc:MGI:103011]
ENSMUSG00000026073,159.66622047701006,-1.7140782109437849,0.3706881685137563,-4.624043485974317,3.7633091659139546e-6,0.001056280324131352,Il1r2,16178,"interleukin 1 receptor, type II [Source:MGI Symbol;Acc:MGI:96546]"
ENSMUSG00000026358,1743.2902940305707,-0.8185656513106085,0.17724224429239802,-4.618343976508298,3.868146622505605e-6,0.001056280324131352,Rgs1,50778,regulator of G-protein signaling 1 [Source:MGI Symbol;Acc:MGI:1354694]
ENSMUSG00000078566,1590.5040469893981,-1.6444189620498268,0.3554869140913846,-4.6258213646286235,3.7311678337651613e-6,0.001056280324131352,Bnip3,12176,BCL2/adenovirus E1B interacting protein 3 [Source:MGI Symbol;Acc:MGI:109326]
ENSMUSG00000025408,394.35347731633055,1.1049722868986804,0.2391619594296507,4.6201841193047555,3.833996537405655e-6,0.001056280324131352,Ddit3,13198,DNA-damage inducible transcript 3 [Source:MGI Symbol;Acc:MGI:109247]
ENSMUSG00000060429,205.61441910903895,1.522581742751344,0.33059063867400906,4.605640827757198,4.111975932500542e-6,0.0011031637887683912,Sntb1,20649,"syntrophin, basic 1 [Source:MGI Symbol;Acc:MGI:101781]"
ENSMUSG00000026211,136.10861435209767,-2.090338148381414,0.45681318525175674,-4.575914653666129,4.741438263402933e-6,0.001228916507185723,Obsl1,98733,obscurin-like 1 [Source:MGI Symbol;Acc:MGI:2138628]
ENSMUSG00000034271,249.47477601314932,1.3939777346067,0.3044847670903829,4.57815262131952,4.6910038844040895e-6,0.001228916507185723,Jdp2,81703,Jun dimerization protein 2 [Source:MGI Symbol;Acc:MGI:1932093]
ENSMUSG00000027313,282.8269641039943,1.4892152981907236,0.3269771883583882,4.554492946946645,5.251208653327502e-6,0.0013164177496177729,Chac1,69065,"ChaC, cation transport regulator 1 [Source:MGI Symbol;Acc:MGI:1916315]"
ENSMUSG00000054675,17.550824170019492,-5.723383758072651,1.2561820339964094,-4.556173869056473,5.209382040004539e-6,0.0013164177496177729,Tmem119,231633,transmembrane protein 119 [Source:MGI Symbol;Acc:MGI:2385228]
ENSMUSG00000019122,30.987061987927085,-2.788166878840187,0.6126790466879227,-4.550778901143622,5.3447688842729075e-6,0.0013182613835209889,Ccl9,20308,chemokine (C-C motif) ligand 9 [Source:MGI Symbol;Acc:MGI:104533]
ENSMUSG00000030352,373.22161678021206,-1.8284279396900827,0.4024489822680479,-4.543253978145914,5.539244532321534e-6,0.0013445417045755699,Tspan9,109246,tetraspanin 9 [Source:MGI Symbol;Acc:MGI:1924558]
ENSMUSG00000028527,801.8422712980092,-1.6537630882264138,0.3673603976621242,-4.501745693740904,6.739759464375077e-6,0.0016071610090954474,Ak4,11639,adenylate kinase 4 [Source:MGI Symbol;Acc:MGI:87979]
ENSMUSG00000064345,42550.82561911326,1.4149237628947942,0.31450608441649197,4.498875643439217,6.831380172064092e-6,0.0016071610090954474,mt-Nd2,17717,mitochondrially encoded NADH dehydrogenase 2 [Source:MGI Symbol;Acc:MGI:102500]
ENSMUSG00000020911,12.832046076022497,-4.219385830925636,0.9390216584219959,-4.493384996056657,7.009988551526097e-6,0.0016241931049990465,Krt19,16669,keratin 19 [Source:MGI Symbol;Acc:MGI:96693]
ENSMUSG00000030584,139.08519494068148,-2.3649196530345287,0.5271853950081022,-4.485935451603667,7.2594718374356866e-6,0.0016568931841502465,Dpf1,29861,"D4, zinc and double PHD fingers family 1 [Source:MGI Symbol;Acc:MGI:1352748]"
ENSMUSG00000026357,114.43237164705359,1.550054861378807,0.3459618714196121,4.480421079404927,7.449592233419033e-6,0.001675281829903586,Rgs18,64214,regulator of G-protein signaling 18 [Source:MGI Symbol;Acc:MGI:1927498]
ENSMUSG00000026068,1507.3278670382056,1.013208789984934,0.2272652122154357,4.458266094084229,8.26252932873668e-6,0.0018311680941310335,Il18rap,16174,interleukin 18 receptor accessory protein [Source:MGI Symbol;Acc:MGI:1338888]
ENSMUSG00000027611,656.4627979369567,-1.2929447629992235,0.29058996845068963,-4.4493785174095715,8.611912438563435e-6,0.001881333785864458,Procr,19124,"protein C receptor, endothelial [Source:MGI Symbol;Acc:MGI:104596]"
ENSMUSG00000026420,1540.5831851339021,-1.091752111906525,0.2456032337404991,-4.445186226904711,8.78157642866122e-6,0.0018913784048885545,Il24,93672,interleukin 24 [Source:MGI Symbol;Acc:MGI:2135548]
ENSMUSG00000027456,296.9617967582232,-1.461388651462652,0.33123443502513517,-4.411946636380837,1.0244536601290895e-5,0.0021170196446883833,Sdcbp2,228765,syndecan binding protein (syntenin) 2 [Source:MGI Symbol;Acc:MGI:2385156]
ENSMUSG00000055493,69.31122614991608,-2.1514752729579274,0.4876104960259808,-4.4122825297905255,1.022865152067665e-5,0.0021170196446883833,Epm2a,13853,"epilepsy, progressive myoclonic epilepsy, type 2 gene alpha [Source:MGI Symbol;Acc:MGI:1341085]"
ENSMUSG00000041957,184.70365550441718,-1.7990549773592133,0.4076989775860055,-4.412704167205562,1.0208744727751289e-5,0.0021170196446883833,Pkp2,67451,plakophilin 2 [Source:MGI Symbol;Acc:MGI:1914701]
ENSMUSG00000026830,399.3062809348636,-2.3975373000361055,0.5449225617404343,-4.399776167054974,1.0836259209178738e-5,0.0022094410110234837,Ermn,77767,"ermin, ERM-like protein [Source:MGI Symbol;Acc:MGI:1925017]"
ENSMUSG00000034891,22.308016584904035,-3.0144755146711173,0.6869224403362199,-4.388378276295148,1.1419902098884848e-5,0.0022978045117914092,Sncb,104069,"synuclein, beta [Source:MGI Symbol;Acc:MGI:1889011]"
ENSMUSG00000025791,1621.6348131584366,-1.260807659116291,0.2883049508065807,-4.373173806377495,1.2245315635040725e-5,0.0024318878791044518,Pgm1,72157,phosphoglucomutase 1 [Source:MGI Symbol;Acc:MGI:97565]
ENSMUSG00000037010,65.93035448933239,-2.987537688064328,0.6845612956889953,-4.364163891353863,1.2760988334765011e-5,0.002501808123272135,Apln,30878,apelin [Source:MGI Symbol;Acc:MGI:1353624]
ENSMUSG00000040964,24.230545107017544,-2.8528546001598585,0.6555485507149159,-4.3518586030716495,1.3498831149931203e-5,0.0025634720338821846,Arhgef10l,72754,Rho guanine nucleotide exchange factor (GEF) 10-like [Source:MGI Symbol;Acc:MGI:1920004]
ENSMUSG00000029716,88.69409803003447,-1.5681227587737083,0.3600812029005493,-4.354914241960049,1.3311902271180028e-5,0.0025634720338821846,Tfr2,50765,transferrin receptor 2 [Source:MGI Symbol;Acc:MGI:1354956]
ENSMUSG00000025014,39.09235402646209,-2.070629197375844,0.4759443690524093,-4.350569797681194,1.357842236100294e-5,0.0025634720338821846,Dntt,21673,"deoxynucleotidyltransferase, terminal [Source:MGI Symbol;Acc:MGI:98659]"
ENSMUSG00000029581,119.64701548046577,-2.1459926985914937,0.4941141905776921,-4.343110842622255,1.4047921110859878e-5,0.0026197659710642594,Fscn1,14086,fascin actin-bundling protein 1 [Source:MGI Symbol;Acc:MGI:1352745]
ENSMUSG00000024924,198.64450814332704,-1.9054163930030201,0.4405873803386879,-4.324718496336165,1.52726763156839e-5,0.002813852605053472,Vldlr,22359,very low density lipoprotein receptor [Source:MGI Symbol;Acc:MGI:98935]
ENSMUSG00000023175,8894.094700560958,-1.279479437433873,0.2965429251291572,-4.314651704729103,1.5985472936254148e-5,0.002910117287395219,Bsg,12215,basigin [Source:MGI Symbol;Acc:MGI:88208]
ENSMUSG00000049191,187.3027706717222,-1.0617452250771158,0.24682095393689657,-4.301681879685817,1.6950655468270253e-5,0.003049522628479867,Rtl5,331474,retrotransposon Gag like 5 [Source:MGI Symbol;Acc:MGI:3045324]
ENSMUSG00000003955,2532.0842702690516,-1.6191523019309044,0.378085237565774,-4.282506009373685,1.848001395473752e-5,0.0032482341769637492,Fam162a,70186,"family with sequence similarity 162, member A [Source:MGI Symbol;Acc:MGI:1917436]"
ENSMUSG00000024181,605.7683716799429,-1.2948440891574795,0.3021966660691221,-4.284772912952345,1.8292593551049033e-5,0.0032482341769637492,Mrpl28,68611,mitochondrial ribosomal protein L28 [Source:MGI Symbol;Acc:MGI:1915861]
ENSMUSG00000041272,96.36925152336525,1.7206482737229354,0.40291733220909787,4.2704747008252015,1.9505734785344708e-5,0.0033514797341291157,Tox,252838,thymocyte selection-associated high mobility group box [Source:MGI Symbol;Acc:MGI:2181659]
ENSMUSG00000022051,2413.7278273109605,-0.9861621707255049,0.2309158811560316,-4.270655468946061,1.9489929949056e-5,0.0033514797341291157,Bnip3l,12177,BCL2/adenovirus E1B interacting protein 3-like [Source:MGI Symbol;Acc:MGI:1332659]
ENSMUSG00000026879,2789.977671800702,-0.8068789141416828,0.1895641938328779,-4.256494319032829,2.0765731070353294e-5,0.0034853584914551878,Gsn,227753,gelsolin [Source:MGI Symbol;Acc:MGI:95851]
ENSMUSG00000068874,730.5613925163465,-1.766802443042188,0.4149902678146472,-4.2574551262279705,2.06767145967027e-5,0.0034853584914551878,Selenbp1,20341,selenium binding protein 1 [Source:MGI Symbol;Acc:MGI:96825]
ENSMUSG00000022754,25.822185052772973,-2.4091079080439664,0.5662735319535669,-4.254318402862431,2.0968675203627865e-5,0.0034853584914551878,Tmem45a,56277,transmembrane protein 45a [Source:MGI Symbol;Acc:MGI:1913122]
ENSMUSG00000108129,63.522882419103844,-1.734840146865984,0.40836189068740175,-4.24829100469121,2.1540747081827114e-5,0.003541947358874196,4930417O13Rik,73870,RIKEN cDNA 4930417O13 gene [Source:MGI Symbol;Acc:MGI:1921120]
ENSMUSG00000041075,249.17021623526585,-1.4228837989433285,0.33573538900512157,-4.2381108621278605,2.254084637513111e-5,0.0036669640720053717,Fzd7,14369,frizzled class receptor 7 [Source:MGI Symbol;Acc:MGI:108570]
ENSMUSG00000018906,1186.6606534806892,-1.6371846462122366,0.38740703001878274,-4.226006549578774,2.378750704216033e-5,0.003829037449354903,P4ha2,18452,"procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha II polypeptide [Source:MGI Symbol;Acc:MGI:894286]"
ENSMUSG00000003865,1166.7491497925598,-1.1827892818587211,0.2817518780094536,-4.197981891780096,2.693041595937274e-5,0.004245566194337401,Gys1,14936,"glycogen synthase 1, muscle [Source:MGI Symbol;Acc:MGI:101805]"
ENSMUSG00000030406,693.3442490252535,-4.4181630229099955,1.053514226920257,-4.193738356837982,2.7439446088578395e-5,0.0042816735672096,Gipr,381853,gastric inhibitory polypeptide receptor [Source:MGI Symbol;Acc:MGI:1352753]
ENSMUSG00000000753,49.30287277759872,-2.473409069847579,0.5905287805870857,-4.188464899862444,2.8084773685688596e-5,0.004338104638399495,Serpinf1,20317,"serine (or cysteine) peptidase inhibitor, clade F, member 1 [Source:MGI Symbol;Acc:MGI:108080]"
ENSMUSG00000017167,284.70408379735323,-1.6718990475751505,0.3997848654326241,-4.181996849145147,2.8895997542578224e-5,0.0044187759442110616,Cntnap1,53321,contactin associated protein-like 1 [Source:MGI Symbol;Acc:MGI:1858201]
ENSMUSG00000041798,23.708483371854584,-2.913689818186671,0.6974520647957186,-4.177620176721509,2.9457502983347826e-5,0.0044498834390297014,Gck,103988,glucokinase [Source:MGI Symbol;Acc:MGI:1270854]
ENSMUSG00000024164,131.3374372245433,-2.7423859233361623,0.656717805901784,-4.175897011914281,2.968140928466058e-5,0.0044498834390297014,C3,12266,complement component 3 [Source:MGI Symbol;Acc:MGI:88227]
ENSMUSG00000027997,365.8184130009908,-0.8195227605084947,0.197388119505144,-4.1518342773772545,3.298210691212098e-5,0.0048967221252442135,Casp6,12368,caspase 6 [Source:MGI Symbol;Acc:MGI:1312921]
ENSMUSG00000004558,1675.7983893294127,-0.9785988471332157,0.23602908554266336,-4.1460943039425935,3.3819458218506943e-5,0.00497276110651354,Ndrg2,29811,N-myc downstream regulated gene 2 [Source:MGI Symbol;Acc:MGI:1352498]
ENSMUSG00000028645,2677.2856392819513,-1.1508584093051004,0.27914460015862497,-4.122803767836171,3.742885379039563e-5,0.005400737276597376,Slc2a1,20525,"solute carrier family 2 (facilitated glucose transporter), member 1 [Source:MGI Symbol;Acc:MGI:95755]"
ENSMUSG00000050914,78.1780716762665,-2.01231895809873,0.48810030045829966,-4.122757056714105,3.7436447248190027e-05,0.005400737276597376,Ankrd37,654824,ankyrin repeat domain 37 [Source:MGI Symbol;Acc:MGI:3603344]
ENSMUSG00000027718,6.302889767405654,-6.128736407625428,1.4892940408475939,-4.115195683007912,3.8685108119645256e-5,0.005477524753385326,Il21,60505,interleukin 21 [Source:MGI Symbol;Acc:MGI:1890474]
ENSMUSG00000036446,61.68816737505413,-2.5863369436882824,0.6283643680155364,-4.11598282037586,3.8553302313608136e-5,0.005477524753385326,Lum,17022,lumican [Source:MGI Symbol;Acc:MGI:109347]
ENSMUSG00000031169,26.798025418664313,-2.540342723861202,0.618259579859146,-4.108861078125067,3.976151578930063e-5,0.00557828531605491,Porcn,53627,porcupine O-acyltransferase [Source:MGI Symbol;Acc:MGI:1890212]
ENSMUSG00000030790,7.625990069340372,-6.404670340850805,1.5640761810535502,-4.094858305774253,4.224266558812163e-5,0.005794032334432567,Adm,11535,adrenomedullin [Source:MGI Symbol;Acc:MGI:108058]
ENSMUSG00000022364,1209.2473185393526,1.1727280172860335,0.28646440660723427,4.0938001030401585,4.243602023649278e-5,0.005794032334432567,Tbc1d31,210544,"TBC1 domain family, member 31 [Source:MGI Symbol;Acc:MGI:2684931]"
ENSMUSG00000038539,566.8497899734274,1.0780264640832367,0.26347762538960956,4.0915294514634315,4.2853750920340345e-5,0.005799288133396854,Atf5,107503,activating transcription factor 5 [Source:MGI Symbol;Acc:MGI:2141857]
ENSMUSG00000029095,282.5103174425974,-1.8510739256081807,0.45345671649997094,-4.082140275472796,4.46228484344194e-5,0.00598572454613282,Ablim2,231148,actin-binding LIM protein 2 [Source:MGI Symbol;Acc:MGI:2385758]
ENSMUSG00000036466,366.1785462766449,-1.974890658058989,0.4848749504079188,-4.072989657225105,4.6413486222764746e-5,0.0061717828810305955,Megf11,214058,multiple EGF-like-domains 11 [Source:MGI Symbol;Acc:MGI:1920951]
ENSMUSG00000003153,6841.333390487275,-1.390277798910899,0.3421512260059584,-4.063343028578504,4.8374857800773584e-5,0.0063771407369778415,Slc2a3,20527,"solute carrier family 2 (facilitated glucose transporter), member 3 [Source:MGI Symbol;Acc:MGI:95757]"
ENSMUSG00000028545,55.87407958742149,-1.5099454301347621,0.3730218603145414,-4.047873840051997,5.168499046471439e-5,0.006755272428943696,Bend5,67621,BEN domain containing 5 [Source:MGI Symbol;Acc:MGI:1914871]
ENSMUSG00000056498,949.4735563879401,1.1291109922967844,0.28002023549296123,4.032247849192193,5.5245877204911706e-5,0.0071594911374365244,Tmem154,320782,transmembrane protein 154 [Source:MGI Symbol;Acc:MGI:2444725]
ENSMUSG00000048385,91.45421399895623,-2.104167832613466,0.5234098740157828,-4.020114898615798,5.816976430562386e-5,0.00747505912404706,Scrt1,170729,scratch family zinc finger 1 [Source:MGI Symbol;Acc:MGI:2176606]
ENSMUSG00000040711,45.25850724347418,-1.9219226458416396,0.4794494453270182,-4.008603335708843,6.107891104638502e-5,0.007783489231010998,Sh3pxd2b,268396,SH3 and PX domains 2B [Source:MGI Symbol;Acc:MGI:2442062]
ENSMUSG00000029370,51.18158950726083,1.9301711412690565,0.4863810583652906,3.9684340252811094,7.234648014912256e-5,0.00912000552192533,Rassf6,73246,Ras association (RalGDS/AF-6) domain family member 6 [Source:MGI Symbol;Acc:MGI:1920496]
